exchange,instrument_type,symbol,name,isin,security_id,series,data_symbol,yahoo_symbol,validation_method,data_rows,last_date,validation_error
BSE,STOCK,MAANALU,Maan Aluminium,,532906,B,MAANALU.BO,MAANALU.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MACH,Mac Hotels,,541973,M,MACH.BO,MACH.BO,data_symbol,251,2026-09-03,
BSE,STOCK,MACHLTD,Mach Travel Solutions,,544248,M,MACHLTD.BO,MACHLTD.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MACIND,Machhar Industries,,543934,X,MACIND.BO,MACIND.BO,data_symbol,250,2026-09-03,
BSE,STOCK,MACPLASQ,Machino Plastics,,523248,X,MACPLASQ.BO,MACPLASQ.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MADALA,Madala Holdings,,532344,X,MADALA.BO,MADALA.BO,data_symbol,250,2026-09-03,
BSE,STOCK,MADHAV,Madhav Marble & Granites,,515093,B,MADHAV.BO,MADHAV.BO,data_symbol,250,2026-09-03,
BSE,STOCK,MADHAVIPL,Madhav Infra Projects,,539894,B,MADHAVIPL.BO,MADHAVIPL.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MADHUCON,Madhucon Projects,,531497,T,531497.BO,531497.BO,symbol,210,2026-07-17,
BSE,STOCK,MADHUDIN,Madhusudan Industries,,515059,X,MADHUDIN.BO,MADHUDIN.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MADHURIND,Madhur Industries,,519279,XT,MADHURIND.BO,MADHURIND.BO,data_symbol,251,2026-09-03,
BSE,STOCK,MADRASFERT,Madras Fertilizers,,590134,B,MADRASFERT.BO,MADRASFERT.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MAFATIND,Mafatlal Industries,,500264,B,MAFATIND.BO,MAFATIND.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MAFIA,Mafia Trends,,543613,M,MAFIA.BO,MAFIA.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MAGADSUGAR,Magadh Sugar & Energy,,540650,B,MAGADSUGAR.BO,MAGADSUGAR.BO,data_symbol,250,2026-09-03,
BSE,STOCK,MAGANTR,Magnanimous Trade & Finance,,512377,XT,512377.BO,512377.BO,symbol,251,2026-09-03,
BSE,STOCK,MAGENTA,Magenta Lifecare,,544188,M,MAGENTA.BO,MAGENTA.BO,data_symbol,251,2026-09-03,
BSE,STOCK,MAGNAELQ,Magna Electro Castings,,517449,X,MAGNAELQ.BO,MAGNAELQ.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MAGNUM,Magnum Ventures,,532896,B,MAGNUM.BO,MAGNUM.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MAGNUS,Magnus Steel & Infra,,517320,XT,MAGNUS.BO,MAGNUS.BO,data_symbol,250,2026-09-03,
BSE,STOCK,MAHABANK,Bank of Maharashtra,,532525,A,MAHABANK.BO,MAHABANK.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MAHACORP,Maharashtra Corporation,,505523,X,MAHACORP.BO,MAHACORP.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MAHALIFE,Mahamaya Lifesciences,,544611,M,MAHALIFE.BO,MAHALIFE.BO,data_symbol,199,2026-09-03,
BSE,STOCK,MAHALXSE,Mahalaxmi Seamless,,513460,Z,MAHALXSE.BO,MAHALXSE.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MAHAPEXLTD,Maha Rashtra Apex Corporation,,523384,B,MAHAPEXLTD.BO,MAHAPEXLTD.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MAHASTEEL,Mahamaya Steel Industries,,513554,T,MAHASTEEL.BO,MAHASTEEL.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MAHAVEER,Mahaveer Infoway,,539383,Z,MAHAVEER.BO,MAHAVEER.BO,data_symbol,250,2026-09-03,
BSE,STOCK,MAHEPC,Mahindra EPC Irrigation,,523754,B,MAHEPC.BO,MAHEPC.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MAHESH,Mahesh Developers,,542677,X,MAHESH.BO,MAHESH.BO,data_symbol,251,2026-09-03,
BSE,STOCK,MAHIP,Mahip Industries,,542503,MT,MAHIP.BO,MAHIP.BO,data_symbol,250,2026-09-03,
BSE,STOCK,MAHLIFE,Mahindra Lifespaces Developers,,532313,A,MAHLIFE.BO,MAHLIFE.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MAHLOG,Mahindra Logistic,,540768,B,MAHLOG.BO,MAHLOG.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MAHSCOOTER,Maharashtra Scooters,,500266,A,500266.BO,500266.BO,symbol,210,2026-07-17,
BSE,STOCK,MAIDEN,Maiden Forgings,,543874,M,MAIDEN.BO,MAIDEN.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MAINFRA,Maruti Infrastructure,,531540,X,MAINFRA.BO,MAINFRA.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MAITHANALL,Maithan Alloys,,590078,B,MAITHANALL.BO,MAITHANALL.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MAITRI,Maitri Enterprises,,513430,XT,MAITRI.BO,MAITRI.BO,data_symbol,250,2026-09-03,
BSE,STOCK,MAJESAUT,Majestic Auto,,500267,T,MAJESAUT.BO,MAJESAUT.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MAKERSL,Makers Laboratories,,506919,B,MAKERSL.BO,MAKERSL.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MAL,Meyer Apparel,,531613,XT,MAL.BO,MAL.BO,data_symbol,250,2026-09-03,
BSE,STOCK,MALLCOM,Mallcom,,539400,B,MALLCOM.BO,MALLCOM.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MALPANI,Malpani Pipes & Fittings,,544351,M,MALPANI.BO,MALPANI.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MAMATA,Mamata Machinery,,544318,B,MAMATA.BO,MAMATA.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MANAKALUCO,Manaksia Aluminium Company,,539045,B,MANAKALUCO.BO,MANAKALUCO.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MANAKCOAT,Manaksia Coated Metals & Ind,,539046,B,MANAKCOAT.BO,MANAKCOAT.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MANAKSIA,Manaksia,,532932,B,MANAKSIA.BO,MANAKSIA.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MANAKSTEEL,Manaksia Steels,,539044,B,MANAKSTEEL.BO,MANAKSTEEL.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MANALIPETC,Manali Petrochemicals,,500268,B,500268.BO,500268.BO,symbol,210,2026-07-17,
BSE,STOCK,MANAPPURAM,Manappuram Finance,,531213,A,MANAPPURAM.BO,MANAPPURAM.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MANAS,Manas Properties,,540402,MT,540402.BO,540402.BO,symbol,251,2026-09-03,
BSE,STOCK,MANBA,Manba Finance,,544262,B,MANBA.BO,MANBA.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MANCREDIT,Mangal Credit & Fincorp,,505850,B,MANCREDIT.BO,MANCREDIT.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MANGALCOMP,Mangal Compusolution,,544287,M,MANGALCOMP.BO,MANGALCOMP.BO,data_symbol,250,2026-09-03,
BSE,STOCK,MANGIND,Mangalam Industrial Finance,,537800,X,MANGIND.BO,MANGIND.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MANGLAM,Manglam Global Corporations,,503626,X,MANGLAM.BO,MANGLAM.BO,data_symbol,250,2026-09-03,
BSE,STOCK,MANGLMCEM,Mangalam Cement,,502157,B,502157.BO,502157.BO,symbol,210,2026-07-17,
BSE,STOCK,MANINDS,Man Industries,,513269,B,MANINDS.BO,MANINDS.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MANINFRA,Man Infraconstruction,,533169,B,533169.BO,533169.BO,symbol,210,2026-07-17,
BSE,STOCK,MANIVENI,M R Maniveni Foods,,544768,M,MANIVENI.BO,MANIVENI.BO,data_symbol,69,2026-09-03,
BSE,STOCK,MANKIND,Mankind Pharma,,543904,A,MANKIND.BO,MANKIND.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MANOJJEWEL,Manoj Jewellers,,544400,M,MANOJJEWEL.BO,MANOJJEWEL.BO,data_symbol,251,2026-09-03,
BSE,STOCK,MANOMAY,Manomay Tex,,540396,B,MANOMAY.BO,MANOMAY.BO,data_symbol,250,2026-09-03,
BSE,STOCK,MANORAMA,Manorama Industries,,541974,A,MANORAMA.BO,MANORAMA.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MANORG,Mangalam Organics,,514418,B,MANORG.BO,MANORG.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MANRAJH,Manraj Housing Finance,,530537,X,MANRAJH.BO,MANRAJH.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MANSIFIN,Mansi Finance,,511758,X,MANSIFIN.BO,MANSIFIN.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MANTRA,Mantra Capital,,511577,X,MANTRA.BO,MANTRA.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MANUGRAPH,Manugraph,,505324,T,505324.BO,505324.BO,symbol,210,2026-07-17,
BSE,STOCK,MANYAVAR,Vedant Fashions,,543463,A,MANYAVAR.BO,MANYAVAR.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MAPMYINDIA,CE Info Systems,,543425,A,MAPMYINDIA.BO,MAPMYINDIA.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MAPROIN,Mapro Industries,,509762,XT,MAPROIN.BO,MAPROIN.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MARALOVER,Maral Overseas,,521018,B,MARALOVER.BO,MARALOVER.BO,data_symbol,250,2026-09-03,
BSE,STOCK,MARATHON,Marathon NextGen Realty,,503101,B,MARATHON.BO,MARATHON.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MARBLE,Marble City,,531281,X,MARBLE.BO,MARBLE.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MARBU,Martin Burn,,523566,X,MARBU.BO,MARBU.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MARCLOIRE,Marc Loire Fashions,,544437,M,MARCLOIRE.BO,MARCLOIRE.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MARGOFIN,Margo Finance,,500206,X,MARGOFIN.BO,MARGOFIN.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MARIS,Maris Spinners,,531503,X,MARIS.BO,MARIS.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MARKOLINES,Markolines Pavement Technologies,,543364,B,MARKOLINES.BO,MARKOLINES.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MARSONS,Marsons,,517467,B,MARSONS.BO,MARSONS.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MARUTI,Maruti Suzuki,,532500,A,MARUTI.BO,MARUTI.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MASFIN,MAS Financial Services,,540749,B,MASFIN.BO,MASFIN.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MASTEK,Mastek,,523704,A,MASTEK.BO,MASTEK.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MASTERTR,Master Trust,,511768,B,MASTERTR.BO,MASTERTR.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MATRIMONY,Matrimony.com,,540704,B,MATRIMONY.BO,MATRIMONY.BO,data_symbol,250,2026-09-03,
BSE,STOCK,MAWANASUG,Mawana Sugars,,523371,B,MAWANASUG.BO,MAWANASUG.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MAXESTATES,Max Estates,,544008,B,MAXESTATES.BO,MAXESTATES.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MAXGROW,Maxgrow,,521167,XT,MAXGROW.BO,MAXGROW.BO,data_symbol,250,2026-09-03,
BSE,STOCK,MAXHEALTH,Max Healthcare Institute,,543220,A,MAXHEALTH.BO,MAXHEALTH.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MAXHEIGHTS,Max Heights Infrastructure,,534338,X,MAXHEIGHTS.BO,MAXHEIGHTS.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MAXIMUS,Maximus International,,540401,X,MAXIMUS.BO,MAXIMUS.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MAXIND,Max India,,543223,B,MAXIND.BO,MAXIND.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MAYUR,Mayur Leather Products,,531680,XT,MAYUR.BO,MAYUR.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MAYURFL,Mayur Floorings,,531221,XT,MAYURFL.BO,MAYURFL.BO,data_symbol,251,2026-09-03,
BSE,STOCK,MAYURUNIQ,Mayur Uniquoters,,522249,B,MAYURUNIQ.BO,MAYURUNIQ.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MAZDA,Mazda,,523792,T,MAZDA.BO,MAZDA.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MAZDOCK,Mazagon Dock Shipbuilders,,543237,A,MAZDOCK.BO,MAZDOCK.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MBECL,McNally Bharat Engineering Comp,,532629,T,MBECL.BO,MBECL.BO,data_symbol,251,2026-09-03,
BSE,STOCK,MBEL,M & B Engineering,,544470,B,MBEL.BO,MBEL.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MBLINFRA,MBL Infrastructures,,533152,B,MBLINFRA.BO,MBLINFRA.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MCCHRLS-B,Mac Charles,,507836,B,MCCHRLS-B.BO,MCCHRLS-B.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MCFL,Mayank Cattle Food,,544106,MT,MCFL.BO,MCFL.BO,data_symbol,251,2026-09-03,
BSE,STOCK,MCLEODRUSS,McLeod Russel,,532654,B,532654.BO,532654.BO,symbol,210,2026-07-17,
BSE,STOCK,MCLOUD,Magellanic Cloud,,538891,B,MCLOUD.BO,MCLOUD.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MCLTD,Munoth Communication,,511401,X,MCLTD.BO,MCLTD.BO,data_symbol,250,2026-09-03,
BSE,STOCK,MCPL,Manoj Ceramic,,544073,M,MCPL.BO,MCPL.BO,data_symbol,251,2026-09-03,
BSE,STOCK,MCX,MCX,,534091,A,MCX.BO,MCX.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MDRC,Modern Diagnostic & Research Centre,,544673,M,MDRC.BO,MDRC.BO,data_symbol,164,2026-09-03,
BSE,STOCK,MDRNSTL,Modern Steels,,513303,X,MDRNSTL.BO,MDRNSTL.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MEAPL,Modern Engineering & Projects,,539762,X,MEAPL.BO,MEAPL.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MEDANTA,Global Health,,543654,A,MEDANTA.BO,MEDANTA.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MEDIAONE,Mediaone Global Entertainment,,503685,Z,MEDIAONE.BO,MEDIAONE.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MEDIASSIST,Medi Assist Healthcare,,544088,A,MEDIASSIST.BO,MEDIASSIST.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MEDICAMEQ,Medicamen Biotech,,531146,B,MEDICAMEQ.BO,MEDICAMEQ.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MEDICAPQ,Medi Caps,,523144,B,MEDICAPQ.BO,MEDICAPQ.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MEDICO,Medico Remedies,,540937,B,MEDICO.BO,MEDICO.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MEDPLUS,Medplus Health Services,,543427,A,MEDPLUS.BO,MEDPLUS.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MEERA,Meera Industries,,540519,B,MEERA.BO,MEERA.BO,data_symbol,250,2026-09-03,
BSE,STOCK,MEESHO,Meesho,,544632,B,MEESHO.BO,MEESHO.BO,data_symbol,183,2026-09-03,
BSE,STOCK,MEFCOMCAP,Mefcom Capital Markets,,531176,X,MEFCOMCAP.BO,MEFCOMCAP.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MEGACOR,Mega Corporation,,531417,X,MEGACOR.BO,MEGACOR.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MEGAMONT,Megamont,,523888,X,MEGAMONT.BO,MEGAMONT.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MEGASTAR,Megastar Foods,,541352,B,MEGASTAR.BO,MEGASTAR.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MEGRISOFT,Megri Soft,,539012,X,MEGRISOFT.BO,MEGRISOFT.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MEHAI,Mehai Technology,,540730,X,MEHAI.BO,MEHAI.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MEHIF,Mehta Integrated Finance,,511377,X,MEHIF.BO,MEHIF.BO,data_symbol,251,2026-09-03,
BSE,STOCK,MEHSECU,Mehta Securities,,511738,X,MEHSECU.BO,MEHSECU.BO,data_symbol,251,2026-09-03,
BSE,STOCK,MEHUL,Mehul Colours,,544472,M,MEHUL.BO,MEHUL.BO,data_symbol,251,2026-09-03,
BSE,STOCK,MEIL,Mangal Electrical Industries,,544492,B,MEIL.BO,MEIL.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MENAMANI,Mena Mani Industries,,531127,XT,MENAMANI.BO,MENAMANI.BO,data_symbol,251,2026-09-03,
BSE,STOCK,MENNPIS,Menon Pistons,,531727,B,MENNPIS.BO,MENNPIS.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MEP,MEP Infrastructure Developers,,539126,Z,MEP.BO,MEP.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MERCANTILE,Mercantile Ventures,,538942,B,MERCANTILE.BO,MERCANTILE.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MERCTRD,Mercury Trade Links,,512415,X,MERCTRD.BO,MERCTRD.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MERCURYEV,Mercury EV-Tech,,531357,B,MERCURYEV.BO,MERCURYEV.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MERCURYLAB,Mercury Laboratories,,538964,X,MERCURYLAB.BO,MERCURYLAB.BO,data_symbol,249,2026-09-03,
BSE,STOCK,META,String Metaverse,,534535,T,META.BO,META.BO,data_symbol,251,2026-09-03,
BSE,STOCK,METAINFO,Meta Infotech,,544441,MT,METAINFO.BO,METAINFO.BO,data_symbol,249,2026-09-03,
BSE,STOCK,METALCO,Metal Coatings,,531810,X,METALCO.BO,METALCO.BO,data_symbol,249,2026-09-03,
BSE,STOCK,METHODHUB,Methodhub Software,,544637,M,METHODHUB.BO,METHODHUB.BO,data_symbol,181,2026-09-03,
BSE,STOCK,METROBRAND,Metro Brands,,543426,A,METROBRAND.BO,METROBRAND.BO,data_symbol,249,2026-09-03,
BSE,STOCK,METROGLOBL,Metroglobal,,500159,B,METROGLOBL.BO,METROGLOBL.BO,data_symbol,249,2026-09-03,
BSE,STOCK,METROPOLIS,Metropolis Healthcare,,542650,A,METROPOLIS.BO,METROPOLIS.BO,data_symbol,250,2026-09-03,
BSE,STOCK,METSL,Maestros Electronics,,538401,X,METSL.BO,METSL.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MFLINDIA,MFL India,,526622,X,MFLINDIA.BO,MFLINDIA.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MFML,Mahalaxmi Fabric Mills,,544233,B,MFML.BO,MFML.BO,data_symbol,250,2026-09-03,
BSE,STOCK,MFSINTRCRP,MFS Intercorp,,513721,X,MFSINTRCRP.BO,MFSINTRCRP.BO,data_symbol,250,2026-09-03,
BSE,STOCK,MFSL,Max Financial Services,,500271,A,MFSL.BO,MFSL.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MGEL,Mangalam Global Enterprise,,544273,T,MGEL.BO,MGEL.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MGIL,Maruti Global Industries,,531319,X,MGIL.BO,MGIL.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MGL,Mahanagar Gas,,539957,A,MGL.BO,MGL.BO,data_symbol,250,2026-09-03,
BSE,STOCK,MHEL,Mewar Hi-Tech Engineering,,540150,MT,MHEL.BO,MHEL.BO,data_symbol,251,2026-09-03,
BSE,STOCK,MHLXMIRU,Mahalaxmi Rubtech,,514450,T,MHLXMIRU.BO,MHLXMIRU.BO,data_symbol,250,2026-09-03,
BSE,STOCK,MHRIL,Mahindra Holidays,,533088,B,MHRIL.BO,MHRIL.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MHSGRMS,Mahasagar Travels,,526795,ZP,MHSGRMS.BO,MHSGRMS.BO,data_symbol,250,2026-09-03,
BSE,STOCK,MICEL,MIC Electronics,,532850,T,MICEL.BO,MICEL.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MIDEASTP,Mid East Portfolio Management,,526251,XT,MIDEASTP.BO,MIDEASTP.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MIDHANI,Mishra Dhatu Nigam,,541195,A,MIDHANI.BO,MIDHANI.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MIDINDIA,Mid India Industries,,500277,X,MIDINDIA.BO,MIDINDIA.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MIDWESTLTD,Midwest,,544587,B,MIDWESTLTD.BO,MIDWESTLTD.BO,data_symbol,215,2026-09-03,
BSE,STOCK,MIHIKA,Mihika Industries,,538895,X,MIHIKA.BO,MIHIKA.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MIIL,Meghna Infracon Infrastructure,,538668,B,MIIL.BO,MIIL.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MIL,Medico Intercontinental,,539938,X,MIL.BO,MIL.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MILEFUR,Milestone Furniture,,541337,MT,MILEFUR.BO,MILEFUR.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MILESTONE,Milestone Global,,531338,X,MILESTONE.BO,MILESTONE.BO,data_symbol,251,2026-09-03,
BSE,STOCK,MILLENNIUM,Millennium Online Solutions,,511187,X,MILLENNIUM.BO,MILLENNIUM.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MILLWORKS,Millworks Technologies,,544826,M,MILLWORKS.BO,MILLWORKS.BO,data_symbol,33,2026-09-03,
BSE,STOCK,MINALIND,Minal Industries,,522235,T,MINALIND.BO,MINALIND.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MINAXI,Minaxi Textiles,,531456,X,MINAXI.BO,MINAXI.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MINDACORP,Minda Corporation,,538962,A,MINDACORP.BO,MINDACORP.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MINDTECK,Mindteck,,517344,B,MINDTECK.BO,MINDTECK.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MINID,Mini Diamonds,,523373,X,MINID.BO,MINID.BO,data_symbol,251,2026-09-03,
BSE,STOCK,MIRZAINT,Mirza International,,526642,B,MIRZAINT.BO,MIRZAINT.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MISHDESIGN,Mish Designs,,544015,M,MISHDESIGN.BO,MISHDESIGN.BO,data_symbol,250,2026-09-03,
BSE,STOCK,MISHKA,Mishka Exim,,539220,X,MISHKA.BO,MISHKA.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MISHTANN,Mishtann Foods,,539594,X,MISHTANN.BO,MISHTANN.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MISQUITA,Misquita Engineering,,542801,M,MISQUITA.BO,MISQUITA.BO,data_symbol,250,2026-09-03,
BSE,STOCK,MITSHI,Mitshi,,523782,X,MITSHI.BO,MITSHI.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MITSU,Mitsu Chem Plast,,540078,X,MITSU.BO,MITSU.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MITTALSTL,Mittal Sections,,544575,M,MITTALSTL.BO,MITTALSTL.BO,data_symbol,223,2026-09-03,
BSE,STOCK,MIVENMACH,Miven Machine Tools,,522036,X,MIVENMACH.BO,MIVENMACH.BO,data_symbol,250,2026-09-03,
BSE,STOCK,MIZVEN,Mizzen Ventures,,531537,XT,MIZVEN.BO,MIZVEN.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MKEXIM,MK Exim,,538890,B,MKEXIM.BO,MKEXIM.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MKPL,MK Proteins,,543919,B,MKPL.BO,MKPL.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MKPMOB,MKP Mobility,,521244,X,MKPMOB.BO,MKPMOB.BO,data_symbol,250,2026-09-03,
BSE,STOCK,MKTCREAT,Market Creators,,526891,X,MKTCREAT.BO,MKTCREAT.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MKVENTURES,MK Ventures Capital,,514238,X,MKVENTURES.BO,MKVENTURES.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MLINDLTD,M Lakhamsi Industries,,512153,XT,MLINDLTD.BO,MLINDLTD.BO,data_symbol,251,2026-09-03,
BSE,STOCK,MLKFOOD,Milkfood,,507621,B,MLKFOOD.BO,MLKFOOD.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MMFL,MM Forgings,,522241,B,MMFL.BO,MMFL.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MMLF,Money Masters Leasing & Finance,,535910,B,MMLF.BO,MMLF.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MMRUBBR-B,MM Rubber Company,,509196,X,MMRUBBR-B.BO,MMRUBBR-B.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MMTC,MMTC,,513377,B,MMTC.BO,MMTC.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MMWL,Media Matrix Worldwide,,512267,B,MMWL.BO,MMWL.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MNFL,Mother Nutri Foods,,544623,M,MNFL.BO,MNFL.BO,data_symbol,188,2026-09-03,
BSE,STOCK,MNIL,Mega Nirman & Industries,,539767,X,MNIL.BO,MNIL.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MNPLFIN,Manipal Finance,,507938,P,MNPLFIN.BO,MNPLFIN.BO,data_symbol,251,2026-09-03,
BSE,STOCK,MOBAVENUE,Mobavenue AI Tech,,539682,X,MOBAVENUE.BO,MOBAVENUE.BO,data_symbol,251,2026-09-03,
BSE,STOCK,MOBIKWIK,One Mobikwik Systems,,544305,B,MOBIKWIK.BO,MOBIKWIK.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MODAIRY,Modern Dairies,,519287,X,MODAIRY.BO,MODAIRY.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MODINATUR,Modi Naturals,,519003,B,MODINATUR.BO,MODINATUR.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MODINSU,Modern Insulators,,515008,XT,MODINSU.BO,MODINSU.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MODIPON,Modipon,,503776,X,MODIPON.BO,MODIPON.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MODIRUBBER,Modi Rubber,,500890,B,500890.BO,500890.BO,symbol,211,2026-07-17,
BSE,STOCK,MODIS,Modi's Navnirman,,543539,B,MODIS.BO,MODIS.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MODISONLTD,Modison,,506261,B,MODISONLTD.BO,MODISONLTD.BO,data_symbol,249,2026-09-03,
BSE,STOCK,MODMA,Modern Malleables,,517336,P,MODMA.BO,MODMA.BO,data_symbol,250,2026-09-03,
BSE,STOCK,MODRNSH,Modern Shares & Stockbrokers,,509760,X,MODRNSH.BO,MODRNSH.BO,data_symbol,249,2026-09-03,
